Num_Lines,Avg_Num_Chars_Line,Avg_Num_Lines,Num_Words,Perc_Unique_Words,3,a,about,act,after,again,ah,ahh,aint,air,album,alive,all,already,alright,always,am,an,and,another,anything,are,around,as,ask,ass,at,away,ba,baby,back,bad,bang,be,beach,beat,because,been,before,being,believe,best,better,big,bitch,black,blood,blow,blue,body,both,bottle,bottom,bought,bout,bow,boy,boys,bring,broke,burn,but,buy,by,call,came,can,car,care,catch,cause,ch,cha,change,check,city,clap,close,club,cold,come,comin,coming,cool,could,couple,crack,crazy,crown,cry,cut,da,daddy,damn,day,days,dea,deal,dick,did,didnt,die,different,do,doe,doin,doing,dollar,done,dont,door,dope,down,dream,drink,drive,drop,drugs,dude,eat,else,em,end,enough,even,ever,every,everybody,everything,explain,eyes,face,fall,family,far,fast,feel,find,fire,first,flash,fly,for,forever,friends,from,front,fuck,fuckin,fucking,full,g,game,gang,gave,get,gettin,getting,girl,girls,give,go,god,goes,going,gold,gon,gone,gonna,goo,got,gotta,great,guess,guy,ha,had,half,hand,hands,hang,happen,hard,hate,hater,have,he,head,hear,heart,hell,hello,help,her,here,hes,hey,high,him,his,hit,ho,hoe,hold,home,homie,hoo,hope,hot,house,how,huh,hundred,hurt,i,id,if,igh,im,ima,imma,in,inside,into,is,it,its,ive,juice,juke,jumpman,just,keep,kid,kids,kill,kinda,knew,knock,know,la,last,late,lay,leave,left,let,lets,lie,life,light,lights,like,listen,little,live,living,long,look,lose,lost,lot,love,low,mad,made,make,makes,making,mama,man,maybe,me,mean,meet,might,million,mind,mine,miss,momma,money,more,mouth,move,much,music,my,myself,na,nah,name,need,never,new,next,nigga,niggas,niggaz,night,no,nobody,not,nothing,now,o,of,off,oh,ohh,okay,ol,on,one,only,ooh,open,or,other,our,out,over,own,paper,park,pass,past,pay,people,phone,picture,place,play,please,pop,pray,pretty,probably,problem,pull,pussy,put,rap,rappers,ready,real,really,red,remember,rich,ride,right,rock,roll,room,round,run,running,said,same,save,say,school,see,seen,set,shady,she,shes,shit,shoe,shorty,should,show,shut,sick,side,since,skeet,sleep,smoke,so,some,somebody,someone,somethin,something,sometime,song,sound,stack,start,stay,still,stop,street,suck,summer,sure,swear,take,taking,talk,taste,team,tell,ten,text,than,thank,that,the,their,them,then,there,these,they,thing,think,this,though,thought,three,through,throw,til,till,time,times,tired,to,told,tonight,too,took,top,town,trip,true,truth,try,tryna,turn,two,uh,uhh,understand,until,up,us,use,verse,wait,wake,walk,wanna,want,was,watch,water,way,we,wear,wee,well,went,were,what,whats,when,where,while,white,who,whole,why,will,wish,with,wolf,wont,work,world,worth,would,wouldnt,wow,wrong,ya,yall,yeah,year,yes,yo,you,young,your,youre,yourself
34,41.706,8.5,287,0.36585,0,1.0453,0,0,0,0,0,0,0.69686,0,0,0,0.69686,0,0,0,0,0,2.0906,0,0,0,0,0,0,0,0,0,0,0,1.0453,0,0,0,0,0,0,0,0.34843,0,0,0,4.1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69686,0,0.34843,0,0,0,0.69686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,48.826,9.7609,443,0.52822,0,1.5801,0,0.22573,0,0,0,0,1.1287,0,0,0,0.45147,0,0,0,0,0.22573,1.8059,0,0,0,0,0,0,0.22573,0,0,0,0,0.22573,0,0,0.22573,0,0,0,0.90293,0,0.22573,0,0,0,0,0.45147,0,0,0,0.45147,0,0,0,0,0,0,0,0,0,0.22573,0,0,0.45147,0,0,0,0,0.22573,0,0,0,0.22573,0,0,0,0,0.22573,0,0,0,0.22573,0.22573,0,0,0,0.22573,0,0,0,0,0,0,0,0,0,0.22573,0,0,0,0,0,0,0,0,0.22573,0,0,0,0,0,0.22573,0,0,0,0,0,0,0,0,0.6772,0,0,0,0,0.22573,0.45147,0,0,1.1287,0,0,0,0,0,0,0,0,0.45147,0,0,0,0,0,0.6772,0,0,0,0,0,0.22573,0,0,0,0,0,0,0.90293,0,0,0,0,0.22573,0,0.22573,0,0,0,0,0,0,0,0.45147,0.22573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,30.241,6.0345,174,0.72414,0,2.2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57471,2.2989,0,0,0,0.57471,0,0,0,0.57471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57471,0,0,0,0.57471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1494,0,0,0.57471,0,0,0,0,0,0,0,0,0,0,0,0,0.57471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57471,0,0,0,0,0,1.7241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,41.235,8.9412,296,0.55743,0,0.67568,0,0,0,0,0,0,0.33784,0,0,0,0.67568,0,0,0,0,0,1.3514,0,0,0,0,0,0,0,0,0.33784,0,0.33784,0.33784,0,0,0,0,0,0,0.67568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33784,0,0,0,0.67568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67568,1.0135,0.33784,0,0,0,0,0,0,0.33784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33784,0.67568,0,0,0,0,0,0,0,0,0,0,0,0.33784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,34.127,7.3492,455,0.54066,0.21978,1.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978,0,0,1.0989,0,0,0,0,0,0,0.21978,0.21978,0,0,0.21978,1.3187,0,0,0.21978,0,0,0,0.21978,0,0,0,0,0,0,0.87912,0.21978,0,0.43956,0,0,0,0,0.21978,0,0,0,0,0,0,0,0,0.43956,0,0.21978,0,0,0,0,0,0,0,0,0.43956,0,0,0,0,0,0.21978,0,0,0,0,0,0.21978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978,0,0,0,0,0.21978,0,0,0,0,0,0.43956,0,0,0,0,0,0,0,0,0,0.21978,0.21978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978,0,0,0,0,0,0,0,0,0,0.21978,0,0,0,0,0.21978,0,0,0,0,1.7582,0,0,0,0,0.21978,0,0,0,0,0,0,0,0,0,0.43956,0,0,0,0,0,0.65934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,36.822,7.1111,316,0.65506,0,1.5823,0.31646,0,0,0,0,0,0,0,0,0,0.94937,0,0,0,0,0,5.0633,0.31646,0,0,0.94937,0,0,0.31646,1.5823,0,0,0,0.94937,0,0,0,0,0,0,0,0,0,0,0.31646,0,0,0,0,0,0.31646,0,0,0,0,0,0,0.63291,0,0,0,0,0,0,0,0,0,0,0.31646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31646,0,0,0.31646,0.31646,0,0,0,0,0.31646,0,0,0,0,0.31646,0.31646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31646,0,0.31646,0,0,0,0,0,0,0,0,0,0.31646,0,0,0,0.63291,0,0,0,0.63291,0,0,0,0,0,0,0.31646,0,0,0,0,0,0,0.31646,0.63291,0,0,0,0,0,0,0.31646,0,0,0.63291,0,0,0.31646,0,0,0.31646,0.31646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,45.771,9.2857,320,0.5625,0,3.75,0.3125,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,1.5625,0,0,0,0,0,0.625,0,0.3125,0,0,0.3125,0,0,0,0.3125,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0.3125,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0.625,0,0.3125,0,0,1.875,0,0,0,0,0.3125,0,0.625,0,0,0,0,0,0.3125,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,38.575,8.1149,700,0.44,0,3.1429,0,0,0,0.14286,0,0,0.28571,0,0,0,1.2857,0,0.14286,0.14286,0,0,2.7143,0,0,0,0,0.14286,0.28571,0.28571,0.71429,0.14286,0,0.14286,0.28571,0,0,0.71429,0,0.14286,0,0.14286,0.14286,0,0,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0,0,0,0.14286,0,0,0.42857,0,0,0.57143,0.14286,0.71429,0,0,0,0.14286,0,0,0.57143,0,0,0,0,0,0,0,0,0,0,0.14286,0.28571,0,0.14286,0,0,0,0,0,0.14286,0.57143,0,0,0,0,0.14286,0.14286,0,0,0.14286,0,0,0,0,0.14286,0.85714,0,0,0.14286,0,0,0,0,0,0,0,0,0.14286,0,0,0.14286,0,0,0,0.28571,0,0,0,0,0.14286,0,0,0.14286,0,0,0,0,0,1.2857,0,0,0.28571,0,0.14286,0,0.28571,0,0,0,0,0,0.85714,0,0.14286,0,0,0,0.42857,0,0,0.42857,0,0,0,0.28571,0,0,0,0,0,0,0,0.14286,0,0.14286,0,0,0,0,0,0,0.14286,0,0,0,0,0,0,0,0.14286,0,0,0.14286,0,0,0,0,0,0,0,0,0.14286,0,0.42857,0,0,0,0,0,0,3.1429,0,0.85714,0,0.71429,0,0,0.71429,0,0,0.28571,1.5714,1.1429,0.14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,51.136,11.409,248,0.54839,0,3.2258,0,0,0,0,0,0,0.40323,0,0,0,0.40323,0,0,0,0,0,3.2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40323,0,0,0,0,0,0,0,0,0.40323,0,0,0,0.40323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80645,0,0,0.40323,0,0,0,0,0,0,0,0,0,0,0,0.40323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,47.636,10.295,448,0.55357,0,3.3482,0,0,0.22321,0.44643,0,0,0.66964,0,0,0,0.66964,0,0,0,0,0,1.1161,0,0,0,0,0.22321,0,0,0,0,0,0,0.44643,0,0,0.44643,0,0,0,0,0,0,0,0,0.22321,0,0.66964,0,0,0,0,0,0,0,0,0,0.22321,0,0,0,0,0,0,1.1161,0,0,0.22321,0.22321,0.44643,0.22321,0,0,0.44643,0,0,0.22321,0,0,0,0,0.22321,0,0,0,0,0,0.22321,0,0.22321,0,0,0,0,0,0,0,0,0,0,0,0.44643,0.22321,0,0,0,0.22321,0,0,0,0,0.22321,0.22321,0,0,0,0,0,0,0,0.22321,0,0.22321,0,0,0.22321,0,0.22321,0.44643,0,0,0,0,0,0.22321,0,0,0,0,0,0,0,0,0,0,0,0,0.22321,0,0,0.22321,0.22321,0.22321,0,0,0.22321,0,0,0.44643,0,0,0,0,0.22321,0,0,0,0,0,0,0,0,0,2.2321,0.22321,0.22321,0,0,0,0.22321,0,0,0.22321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,32.899,6.971,475,0.56842,0,3.1579,0,0,0,0,0,0,1.0526,0,0,0,0,0,0,0.21053,0,0.63158,2.1053,0,0,0.42105,0,0,0,0.21053,0.63158,0.21053,0,0.21053,0.42105,0.21053,0.21053,0.21053,0,0,0,0,0,0,0.21053,0.21053,0,0,0.21053,0,0,0,0,0,0.21053,0,0,0,0,0,0,0.21053,0.21053,0,0,1.6842,0,0,0,0,0.21053,0.21053,0,0.42105,0.84211,0,0,0,0,0.21053,0,0,0,0,0,0,0,0,0.42105,0,0,0,0,0.21053,0,0,0.21053,0,0,0,0,0,0,0.42105,0,0,0,0,0,0,0,0,0,0.63158,0,0,0,0,0,0,0,0,0,0,0.21053,0,0.21053,0,0,0,0.21053,0.21053,0.21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63158,0,0.21053,0,0,0.21053,0.21053,0,0,0,0,0,0,0,0,0,1.2632,0.21053,0,0.21053,0,0.21053,0,0,0,0,0,0,0.21053,0,0.21053,0.42105,0.21053,0,0.42105,0.21053,0,0,0,0,0,0.21053,0,0.21053,0.21053,0,0,0,0,0,0,0.21053,0.21053,0.42105,0,0,0,0,0.21053,0,0,0,0.42105,0,0,0.42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
